5312462.594008546,0.8827163308110375, 4.714840257029147, 8.481546309719363, 8.586877608536083, 9.837235938813581, 3.394016560719674, 0.1815964610280374, 2.4701636544936303, 9.1845723925004, 7.7765113735576685, 0.0784333640306134, 8.62683219561615, 7.533464291537494, 8.313967850925254, 2.0373866920497963, 3.291972718997954, 2.909469823802653, 9.861912900554001,
5312462.594079118,0.8827163457121987, 4.714840257029147, 8.481546309719363, 8.586877608536083, 9.837235938813581, 3.394016560719674, 0.1815964610280374, 2.4701636544936303, 9.1845723925004, 7.7765113735576685, 0.0784333640306134, 8.62683219561615, 7.533464291537494, 8.313967850925254, 2.0373866920497963, 3.291972718997954, 2.909469823802653, 9.861912900554001,
5312462.594188177,0.8827163308110375, 4.714840271930308, 8.481546309719363, 8.586877608536083, 9.837235938813581, 3.394016560719674, 0.1815964610280374, 2.4701636544936303, 9.1845723925004, 7.7765113735576685, 0.0784333640306134, 8.62683219561615, 7.533464291537494, 8.313967850925254, 2.0373866920497963, 3.291972718997954, 2.909469823802653, 9.861912900554001,
5312462.594058563,0.8827163308110375, 4.714840257029147, 8.481546324620524, 8.586877608536083, 9.837235938813581, 3.394016560719674, 0.1815964610280374, 2.4701636544936303, 9.1845723925004, 7.7765113735576685, 0.0784333640306134, 8.62683219561615, 7.533464291537494, 8.313967850925254, 2.0373866920497963, 3.291972718997954, 2.909469823802653, 9.861912900554001,
5312462.593925737,0.8827163308110375, 4.714840257029147, 8.481546309719363, 8.586877623437244, 9.837235938813581, 3.394016560719674, 0.1815964610280374, 2.4701636544936303, 9.1845723925004, 7.7765113735576685, 0.0784333640306134, 8.62683219561615, 7.533464291537494, 8.313967850925254, 2.0373866920497963, 3.291972718997954, 2.909469823802653, 9.861912900554001,
5312462.593924861,0.8827163308110375, 4.714840257029147, 8.481546309719363, 8.586877608536083, 9.837235953714742, 3.394016560719674, 0.1815964610280374, 2.4701636544936303, 9.1845723925004, 7.7765113735576685, 0.0784333640306134, 8.62683219561615, 7.533464291537494, 8.313967850925254, 2.0373866920497963, 3.291972718997954, 2.909469823802653, 9.861912900554001,
5312462.593912723,0.8827163308110375, 4.714840257029147, 8.481546309719363, 8.586877608536083, 9.837235938813581, 3.394016575620835, 0.1815964610280374, 2.4701636544936303, 9.1845723925004, 7.7765113735576685, 0.0784333640306134, 8.62683219561615, 7.533464291537494, 8.313967850925254, 2.0373866920497963, 3.291972718997954, 2.909469823802653, 9.861912900554001,
5312462.594214842,0.8827163308110375, 4.714840257029147, 8.481546309719363, 8.586877608536083, 9.837235938813581, 3.394016560719674, 0.1815964759291986, 2.4701636544936303, 9.1845723925004, 7.7765113735576685, 0.0784333640306134, 8.62683219561615, 7.533464291537494, 8.313967850925254, 2.0373866920497963, 3.291972718997954, 2.909469823802653, 9.861912900554001,
5312462.595001508,0.8827163308110375, 4.714840257029147, 8.481546309719363, 8.586877608536083, 9.837235938813581, 3.394016560719674, 0.1815964610280374, 2.4701636693947915, 9.1845723925004, 7.7765113735576685, 0.0784333640306134, 8.62683219561615, 7.533464291537494, 8.313967850925254, 2.0373866920497963, 3.291972718997954, 2.909469823802653, 9.861912900554001,
5312462.594300384,0.8827163308110375, 4.714840257029147, 8.481546309719363, 8.586877608536083, 9.837235938813581, 3.394016560719674, 0.1815964610280374, 2.4701636544936303, 9.18457240740156, 7.7765113735576685, 0.0784333640306134, 8.62683219561615, 7.533464291537494, 8.313967850925254, 2.0373866920497963, 3.291972718997954, 2.909469823802653, 9.861912900554001,
5312462.593911,0.8827163308110375, 4.714840257029147, 8.481546309719363, 8.586877608536083, 9.837235938813581, 3.394016560719674, 0.1815964610280374, 2.4701636544936303, 9.1845723925004, 7.77651138845883, 0.0784333640306134, 8.62683219561615, 7.533464291537494, 8.313967850925254, 2.0373866920497963, 3.291972718997954, 2.909469823802653, 9.861912900554001,
5312462.59336838,0.8827163308110375, 4.714840257029147, 8.481546309719363, 8.586877608536083, 9.837235938813581, 3.394016560719674, 0.1815964610280374, 2.4701636544936303, 9.1845723925004, 7.7765113735576685, 0.0784333789317746, 8.62683219561615, 7.533464291537494, 8.313967850925254, 2.0373866920497963, 3.291972718997954, 2.909469823802653, 9.861912900554001,
